platform_number,cycle_number,direction,time,latitude,longitude,PRES,TEMP,PSAL,CHLA,PRES_QC,TEMP_QC,PSAL_QC,CHLA_QC
5906340,107,A,2024-03-01 05:16:51.000999936,27.531,-50.32,999.56,7.2589,35.079506,0.0036,1,1,1,1
5906438,103,A,2024-03-01 23:07:30.002000128,35.755,-56.924,999.5,7.285,35.159935,0.0036,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,2.0900002,24.818,37.261,0.0142375,1,1,1,5
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,3.89,24.807,37.26,0.0142375,1,1,1,5
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,5.89,24.784,37.26,0.0142375,1,1,1,5
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,7.89,24.769,37.26,0.015029,1,1,1,5
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,9.89,24.762,37.26,0.013446,1,1,1,5
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,11.89,24.756,37.26,0.0142375,1,1,1,5
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,13.89,24.746,37.261,0.0142375,1,1,1,5
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,15.89,24.739,37.261,0.0142375,1,1,1,5
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,17.89,24.733,37.261,0.0142375,1,1,1,5
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,19.89,24.718,37.261,0.0174035,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,21.89,24.701,37.262,0.0142375,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,23.89,24.657,37.264,0.016612,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,25.89,24.617,37.267,0.0174035,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,27.89,24.537,37.276,0.0189865,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,29.89,24.461,37.284,0.0174035,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,31.89,24.436,37.283,0.019778,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,33.89,24.358,37.274,0.021361,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,35.89,24.308,37.274,0.022944,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,37.89,24.258,37.274,0.0237355,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,39.89,24.25,37.278,0.0205695,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,41.89,24.222,37.285,0.0237355,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,43.89,24.165,37.287,0.0269015,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,45.89,24.136,37.283,0.027693,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,47.89,24.121,37.28,0.0269015,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,49.89,24.032,37.271,0.0300675,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,51.89,24.012,37.27,0.029276,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,53.89,23.985,37.264,0.037191,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,55.89,23.963,37.257,0.0379825,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,57.89,23.931,37.249,0.0379825,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,59.89,23.904,37.241,0.0427315,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,61.89,23.886,37.236,0.0443145,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,63.89,23.876,37.233,0.0506465,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,81.89,23.793,37.213,0.068851,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,83.89,23.781,37.212,0.068851,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,85.89,23.78,37.215,0.070434,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,87.89,23.785,37.222,0.0712255,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,89.89,23.758,37.221,0.0743915,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,91.89,23.709,37.212,0.079932,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,93.89,23.667,37.204,0.08943,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,95.89,23.666,37.208,0.0854725,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,97.89,23.678,37.213,0.0933875,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,99.89,23.7,37.226,0.098928,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,101.89,23.695,37.236,0.1044685,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,103.89,23.663,37.231,0.1028855,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,105.89,23.636,37.224,0.103677,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,107.89,23.654,37.233,0.106843,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,109.89,23.626,37.237,0.1171325,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,111.89,23.56,37.223,0.1202985,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,113.99,23.443,37.237,0.1297965,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,115.89,23.063,37.213,0.1662055,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,117.89,22.73,37.186,0.2168615,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,119.89,22.474,37.16,0.250896,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,121.89,22.418,37.147,0.258811,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,123.89,22.281,37.133,0.2659345,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,125.89,22.096,37.114,0.2691005,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,127.89,21.938,37.094,0.260394,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,129.89,21.795,37.074,0.2390235,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,131.89,21.581,37.047,0.2279425,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,133.89,21.499,37.035,0.2152785,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,135.89,21.441,37.027,0.2105295,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,137.89,21.391,37.021,0.214487,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,139.89,21.298,37.008,0.1915335,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,141.89,21.223,36.998,0.1883675,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,143.89,21.181,36.991,0.1867845,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,145.89,21.123,36.982,0.171746,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,147.89,21.042,36.968,0.162248,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,149.89,20.88,36.945,0.143252,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,151.89,20.809,36.934,0.141669,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,153.89,20.724,36.923,0.1313795,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,155.89,20.694,36.917,0.1266305,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,157.89,20.675,36.914,0.127422,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,159.89,20.637,36.908,0.1187155,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,161.89,20.594,36.901,0.1139665,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,163.89,20.562,36.895,0.111592,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,165.89,20.528,36.887,0.108426,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,167.89,20.431,36.871,0.095762,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,169.89,20.242,36.841,0.0759745,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,171.89,20.15,36.825,0.064102,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,173.89,20.074,36.813,0.0553955,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,175.89,20.038,36.806,0.0538125,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,177.89,20.01,36.802,0.0490635,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,179.89,19.969,36.795,0.049855,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,181.89,19.943,36.79,0.051438,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,183.89,19.927,36.786,0.0458975,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,185.89,19.858,36.774,0.0427315,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,187.89,19.766,36.759,0.037191,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,189.89,19.723,36.75,0.0332335,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,191.89,19.682,36.741,0.030859,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,193.89,19.608,36.731,0.0284845,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,195.89,19.546,36.722,0.0237355,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,197.89,19.503,36.715,0.0221525,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,199.89,19.465,36.709,0.0189865,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,201.89,19.402,36.7,0.0189865,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,203.89,19.341,36.693,0.0142375,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,205.89,19.275,36.684,0.011863,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,207.89,19.234,36.679,0.0110715,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,209.89,19.202,36.675,0.0094885,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,211.89,19.149,36.667,0.007114,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,213.89,19.078,36.658,0.0047395,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,215.89,19.038,36.653,0.002365,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,217.89,18.996,36.649,0.0015735,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,219.89,18.973,36.646,0.002365,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,221.89,18.962,36.644,0.0031565,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,223.89,18.958,36.644,0.0031565,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,225.89,18.933,36.641,-9.5e-06,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,227.89,18.915,36.639,0.0015735,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,229.89,18.905,36.637,0.0031565,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,231.89,18.897,36.636,0.0031565,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,233.89,18.893,36.636,0.000782,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,235.89,18.886,36.634,0.0031565,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,237.89,18.869,36.632,0.0031565,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,239.89,18.854,36.631,0.0015735,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,241.89,18.844,36.629,0.0015735,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,243.89,18.827,36.627,0.0015735,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,245.89,18.813,36.626,0.002365,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,247.89,18.805,36.625,0.002365,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,249.89,18.797,36.624,0.0031565,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,251.89,18.785,36.623,0.002365,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,253.89,18.766,36.621,0.002365,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,255.89,18.764,36.62,0.000782,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,257.89,18.755,36.62,0.002365,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,259.89,18.74,36.618,0.0015735,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,261.89,18.735,36.617,0.002365,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,263.89,18.728,36.616,0.0015735,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,265.89,18.717,36.615,0.0015735,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,267.89,18.709,36.613,0.0031565,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,269.89,18.692,36.611,0.002365,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,271.89,18.681,36.61,0.0015735,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,273.89,18.678,36.609,0.000782,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,275.89,18.676,36.609,0.0015735,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,277.89,18.653,36.606,0.000782,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,279.89,18.636,36.604,0.0015735,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,281.89,18.629,36.603,0.000782,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,283.89,18.62,36.601,0.0015735,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,285.89,18.608,36.599,0.000782,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,287.99002,18.585,36.596,0.002365,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,289.89,18.571,36.593,0.0015735,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,291.89,18.555,36.591,0.0015735,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,293.89,18.529,36.587,0.0031565,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,295.79,18.518,36.585,0.002365,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,297.89,18.506,36.583,0.0015735,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,299.89,18.483,36.579,-0.000801,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,301.89,18.455,36.574,0.0015735,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,303.89,18.436,36.571,0.0015735,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,305.89,18.417,36.568,0.002365,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,307.89,18.396,36.564,0.002365,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,309.89,18.384,36.562,0.002365,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,311.89,18.36,36.558,0.002365,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,313.89,18.346,36.555,0.002365,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,315.89,18.331,36.552,0.0031565,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,317.89,18.312,36.548,0.002365,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,319.89,18.28,36.543,0.000782,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,321.89,18.243,36.536,0.003948,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,323.89,18.211,36.531,0.002365,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,325.89,18.181,36.525,0.000782,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,327.89,18.143,36.519,0.0031565,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,329.89,18.125,36.515,0.003948,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,331.89,18.109,36.512,0.002365,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,333.89,18.087,36.508,0.000782,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,335.89,18.066,36.504,0.000782,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,337.89,18.041,36.5,0.0015735,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,339.89,18.02,36.496,0.0015735,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,341.89,18.004,36.493,0.0031565,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,343.89,17.981,36.489,0.0015735,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,345.89,17.934,36.481,0.000782,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,347.89,17.907,36.476,0.0015735,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,349.89,17.898,36.475,0.002365,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,351.89,17.889,36.473,0.002365,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,353.89,17.871,36.47,0.003948,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,355.89,17.867,36.469,0.002365,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,357.89,17.858,36.467,-9.5e-06,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,359.89,17.835,36.464,0.0031565,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,361.89,17.786,36.457,0.000782,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,363.89,17.747,36.45,0.0015735,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,365.89,17.66,36.436,0.002365,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,367.89,17.594,36.425,0.002365,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,369.89,17.544,36.416,0.0031565,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,371.89,17.497,36.409,0.000782,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,373.79,17.464,36.403,0.0015735,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,375.89,17.417,36.397,0.0015735,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,377.89,17.4,36.394,0.003948,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,379.89,17.392,36.393,0.0015735,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,381.89,17.385,36.391,0.0015735,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,383.89,17.372,36.389,-9.5e-06,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,385.89,17.352,36.386,0.000782,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,387.89,17.294,36.377,-9.5e-06,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,389.89,17.253,36.37,-9.5e-06,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,391.89,17.212,36.363,0.002365,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,393.89,17.194,36.36,0.002365,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,395.89,17.178,36.357,0.002365,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,397.89,17.139,36.35,-9.5e-06,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,399.89,17.083,36.34,0.0015735,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,401.89,17.038,36.333,0.002365,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,403.89,16.961,36.322,0.0031565,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,405.89,16.918,36.314,0.0015735,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,407.89,16.898,36.31,0.0015735,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,409.89,16.841,36.301,-9.5e-06,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,411.89,16.81,36.296,0.002365,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,413.89,16.756,36.288,0.0015735,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,415.89,16.713,36.28,0.0015735,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,417.89,16.692,36.276,0.0015735,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,419.89,16.648,36.27,0.002365,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,421.89,16.597,36.261,0.0015735,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,423.89,16.557,36.254,0.000782,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,425.89,16.511,36.246,0.0015735,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,427.89,16.428,36.233,0.0015735,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,429.89,16.334,36.219,0.0015735,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,431.89,16.31,36.214,0.000782,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,433.89,16.242,36.204,0.000782,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,435.89,16.205,36.197,-0.000801,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,437.89,16.115,36.183,0.000782,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,439.89,15.987,36.163,0.000782,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,441.89,15.919,36.152,-9.5e-06,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,443.89,15.817,36.137,-9.5e-06,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,445.89,15.789,36.132,0.000782,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,447.89,15.785,36.129,0.0015735,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,449.89,15.721,36.121,0.000782,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,451.89,15.658,36.11,-9.5e-06,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,453.89,15.586,36.1,0.000782,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,455.89,15.574,36.097,0.0015735,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,457.89,15.554,36.094,-9.5e-06,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,459.89,15.51,36.088,0.0015735,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,461.89,15.488,36.083,0.0015735,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,463.89,15.424,36.073,0.000782,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,465.89,15.341,36.062,0.000782,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,467.89,15.286,36.054,0.000782,1,1,1,1
1902383,78,A,2024-03-02 16:13:24.002000128,23.0209,-53.222,469.89,15.237,36.047,0.000782,1,1,1,1
